text,meta_text,flag
"<sep> hello <sep> hi <sep> what job or company interests you? <sep> sales or management perhaps? <sep> i want the job of designer at apple <sep> what's your second highest choice? <sep> manager at apple <sep> i can do that <sep> where do you want to be? <sep> bejing? <sep> ok sounds good, i want to be either beijing or sydney <sep> yeah that works for me <sep> ok awesome so bejing then <sep> what is a bigger deal holiday or pay? <sep> both are equally important actually, <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<end>']",0
<sep> hi <sep> how are you? do you have any jobs? <sep> hi <sep> yes <sep> i have a good offer for you <sep> ok <sep> this is what i'd like. can you swing it? <sep> thats a good pay <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
<sep> hey <sep> hi <sep> what job do you like? <sep> designer at apple? <sep> sure <sep> i prefer to work in seoul <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<end>']",0
"<sep> hi <sep> hey, what's up! <sep> i'm looking for a job with a good salary, more the better. <sep> i have some jobs, google engineer, apple engineer, google sales! <sep> maybe apple sales! <sep> mhmm..google engineer and apple engineer are nice. <sep> definitely not facebook manager, that job pay nothing! <sep> i'm more interested in designer work, if you can get anything. <sep> no designer work! you want designer work pay is super low! <sep> ah, i understand. <sep> you want to work in seoul?!? <sep> you want to work in tokyo pay is super low! <sep> beijing good? <sep> beijng's got a wonderful culture. <sep> beijing bad! <sep> no beijing! <sep> but if you want beijing, pay not super good! <sep> we'll find you a good deal! <sep> i'll work in seoul. <sep> apple engineer!?! <sep> ya. very high pay though. <sep> i pay you 50/hr! <sep> hell yeah! <sep> apple engineer in seoul! <sep> it's a great deal! <sep> have a great weekend! <sep> it is! thank you. <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi <sep> hello <sep> we have some good spots in amazon <sep> want to work <sep> provide options please <sep> 35 an hour, highly sought amazon positions <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
"<sep> hi there! good afternoon! <sep> hello. <sep> i'm seeking a job in amazon! <sep> anything avaliable? <sep> ok <sep> i'm a great designer! <sep> manger? <sep> does that work? <sep> manager is my weakest role, sadly <sep> designer <sep> alright! where is this position open? <sep> i can do sydney <sep> or tokyo <sep> sydney <sep> alright, here's a fair offer, i think <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
<sep> hello <sep> hello <sep> i am open to a variety of companies and positions <sep> i have job openings at google for engineer and manager <sep> my first choice would be google engineer <sep> let's go with that then <sep> perfect <sep> could i work in sydney or tokyo? <sep> i could work with sydney <sep> ok <sep> holiday isn't too important <sep> salary is more important <sep> i could accept as few as 3 holidays <sep> you have given me excellent things with everything i will give you a good salary <sep> alright. i will await further communication. <sep> 40 and we have a deal <sep> thanks for the business.  have a good night. <sep> likewise <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> i want to work at apple <sep> hopefully in sales <sep> sure thing we have lots of interesting posituons <sep> we can do that <sep> id like to work in seoul or beijing <sep> starting salary is 25 <sep> ok <end>,"['<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
<sep> i can only do amazon <sep> tokyo <sep> i will start you at 20/hr <sep> 35/hr <sep> 4 days holiday <sep> 30/hr <sep> i can do bejing and $25/hr <sep> beijing and 30/hr <sep> i will do the 4 days holiday <sep> engineer at amazon <sep> okay 30/hr and beijing <end>,"['<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
"<sep> calling all managers! <sep> and designers! <sep> amazon and apple are hiring! <sep> hi, i am looking for a job at amazon or google, could do a manager at amazon if the weekly holiday is great.  designer at amazon would be better. <sep> can work anywhere except sydney. <sep> more days off is doable, but fewer workdays means a lower salary... <sep> i will be willing to accept a lower salary. <end>","['<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
"<sep> would you like to work for my company <sep> i will pay $35 an hour. <sep> thank you for the opportunity. i would love to talk more about this position. <sep> you can be a designer at amazon. <sep> you can work in tokyo and receive total compensation for your travel. <sep> that would be a great chance but i was hoping for something different. i feel my skills would be put to better use elsewhere. <sep> what positions are you looking for? <sep> with my experience, i think apple would benefit from me in their sales department. <sep> that is something we can certainly offer. <sep> do you have a preference in job location? <sep> from what i've researched, their sydney location seems to be growing and could be a great fit. <sep> i've spent the past three years at google in sales in london and am looking for a move up the ladder. <sep> we can certainly accommodate that. <end>","['<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hi there <sep> hello <sep> designer at google is good for me <sep> i would like to be in sales at amazon <sep> any at apple or google ? i have nothing for amazon <sep> and would really like to work in tokyo <sep> sales at apple <sep> can you do sydney ? <sep> no <sep> cant handle that one <sep> can't work with that <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hi <sep> hello i do have a job available in seoul <sep> manager position with google <sep> salary is fairly low at $20/hour <sep> that sounds good <sep> 2 days off per week? <sep> please accept my proposal <sep> meet in the middle? <sep> seems to be fair <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
<sep> hey <sep> i got 2 minutes <sep> hi <sep> letsdo this <sep> what workplaces do you want <sep> something fair <sep> quick <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi! <sep> hi <sep> what position do you want? <sep> manager or sales <sep> highest paying is apple as sales <sep> but amazon is close <sep> how does that look? <sep> i'll work in beijing, definetly not sydney <sep> and $35/hour <sep> sorry wrong one. how does this look? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
"<sep> i want high salary <sep> hi, i am looking for an employee for amazon or facebook.  i may be able to work with you on salary. <sep> 45  an hour <sep> i need someone who can work in sydney. <sep> i want tokyo <sep> can i work in tokyo? <sep> i can work with you on tokyo if you can accept an engineer position with amazon.  salary request is a little high, i could do 39 an hour? <sep> manager or designer for google? <sep> i have nothing available at google. <sep> sales for facebook? <sep> i could do that if you would be willing to take the 39 hourly rate. <sep> in tokyo? <end>","['<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
<sep> hi <sep> hi! <sep> what jobs interest you? <sep> i would like to work at apple please. <sep> as a manager? <sep> what city? <sep> i could be an engineer or designer that would be great. <sep> ok designer it is <sep> i don't like kpop that much so anything but seoul. <sep> tokyo would be best <sep> ok. we have an opening in tokyo that works <sep> what matters more to you? pay or holidays? <sep> i like taking holidays. <sep> so four? <sep> sure. <sep> how is this for you? <sep> maybe a little more sslary? <sep> split the difference at 28? <sep> *salary <sep> okay! <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
<sep> hello <sep> we have openings at amazon. would you be interested? <sep> yes i would be! <sep> let's see what i can come up with <sep> sydney has the opening for engineer at amazon <sep> will that work for you? <sep> yep that would <sep> great. please accept the offer if it sounds good to you. i tried to be very fair and gave a great offer <sep> coud we bump up the salary up to maybe like 36 per hour? <sep> can you do 3 days instead <sep> rest all remain the same <sep> sure i can do that! nice negotiating with you! <sep> thanks <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hey! <sep> hello! what are you looking for? <sep> my number one priority is weekly holidays, second is position and holidays. <sep> designer at facebook would be great, or a manager at amazon. <sep> if those don't work either a manager at facebook or a manager at apple would be great! <sep> any of those work for you? <sep> i have engineer, designer or sales at apple <sep> i can do designer at apple <sep> salary is the least important to me, so that can be low as long as i get 5 weekly holidays <sep> can you come up on the holidays? if so i can accept that :) <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
"<sep> hello, what kind of salary are you looking for? <sep> $35 would be great and hello <sep> there are positions at google, amazon, facebook, and apple, with the positions engineer, manager, designer, and sales. is there anything in particular you are looking for? <sep> i would like to be a designer for apple <sep> prefer to work in tokyo, such a nice place <sep> ok sounds great, and how many days a week are you looking to work? <sep> 6 days a week would be great <sep> but to work 6 days i would need to make $50 <end>","['<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<end>']",0
"<sep> hello how are you? <sep> i'm good - looking for an engineer job at google or amazon. <sep> i have the best available options with google or facebook <sep> what are your top two preferred locations? <sep> i'm interested in google - either engineer or sales. in sydney. <sep> does that work? <sep> beijing is second choice <sep> hows this look? <sep> can we do 3 holidays? <sep> designer at google or facebook as well as engineer at facebook will open salary and holiday up much more <sep> i can do a designer at google. <sep> 3 holidays, 40 salary? <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> hi <sep> i'm looking for designers and sales people <sep> in seoul <sep> ok <sep> are you interested in that? <sep> not good enough <sep> suggest what you would like <sep> that's what i can offer you for that job in beijing <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<end>']",0
